entity_id,entity_type,name,aliases,default_state,allowed_states,annotation,pathways,subcellular_location,source_database,source_id,external_ids,is_external,is_exogenous,family_key,display_name,merged_from,complex_type,is_virtual,components,critical_components,assembly_condition,notes
molecule.C00429,small_molecule,"5,6-Dihydrouracil","5,6-Dihydrouracil; Dihydro-2,4(1H,3H)-pyrimidinedione; Dihydrouracile; Dihydrouracil; 5,6-Dihydro-2,4-dihydroxypyrimidine; Hydrouracil; 2,4-Dioxotetrahydropyrimidine",low,absent|low|medium|high,"KEGG compound: 5,6-Dihydrouracil; Dihydro-2,4(1H,3H)-pyrimidinedione; Dihydrouracile; Dihydrouracil; 5,6-Dihydro-2,4-dihydroxypyrimidine; Hydrouracil; 2,4-Dioxotetrahydropyrimidine",,,KEGG,C00429,KEGG:C00429,false,true,sm:kegg:c00429,"5,6-Dihydrouracil",molecule.C00429,,,,,,Included because it appears in at least one E. coli KEGG pathway.
molecule.C00450,small_molecule,"(S)-2,3,4,5-Tetrahydropyridine-2-carboxylate","(S)-2,3,4,5-Tetrahydropyridine-2-carboxylate; Delta1-Piperideine-6-L-carboxylate",low,absent|low|medium|high,"KEGG compound: (S)-2,3,4,5-Tetrahydropyridine-2-carboxylate; Delta1-Piperideine-6-L-carboxylate",,,KEGG,C00450,KEGG:C00450,false,true,sm:kegg:c00450,"(S)-2,3,4,5-Tetrahydropyridine-2-carboxylate",molecule.C00450,,,,,,Included because it appears in at least one E. coli KEGG pathway.
molecule.C00461,small_molecule,Chitin,"Chitin; beta-1,4-Poly-N-acetyl-D-glucosamine; [1,4-(N-Acetyl-beta-D-glucosaminyl)]n; [1,4-(N-Acetyl-beta-D-glucosaminyl)]n+1",low,absent|low|medium|high,"KEGG compound: Chitin; beta-1,4-Poly-N-acetyl-D-glucosamine; [1,4-(N-Acetyl-beta-D-glucosaminyl)]n; [1,4-(N-Acetyl-beta-D-glucosaminyl)]n+1",,,KEGG,C00461,KEGG:C00461,false,true,sm:kegg:c00461,Chitin,molecule.C00461,,,,,,Included because it appears in at least one E. coli KEGG pathway.
molecule.C00464,small_molecule,Mannan,Mannan; Mannoglycan,low,absent|low|medium|high,KEGG compound: Mannan; Mannoglycan,,,KEGG,C00464,KEGG:C00464,false,true,sm:kegg:c00464,Mannan,molecule.C00464,,,,,,Included because it appears in at least one E. coli KEGG pathway.
molecule.C00470,small_molecule,Pectate,"Pectate; Pectic acid; alpha-D-Polygalacturonic acid; Poly(1,4-alpha-D-galacturonate); Poly(1,4-alpha-D-galacturonate)(n); (1,4-alpha-D-Galacturonide)n; [(1->4)-alpha-D-Galacturonosyl]n; De-esterified pectin; (1,4-alpha-D-Galacturonosyl)n",low,absent|low|medium|high,"KEGG compound: Pectate; Pectic acid; alpha-D-Polygalacturonic acid; Poly(1,4-alpha-D-galacturonate); Poly(1,4-alpha-D-galacturonate)(n); (1,4-alpha-D-Galacturonide)n; [(1->4)-alpha-D-Galacturonosyl]n; De-esterified pectin; (1,4-alpha-D-Galacturonosyl)n",,,KEGG,C00470,KEGG:C00470,false,true,sm:kegg:c00470,Pectate,molecule.C00470,,,,,,Included because it appears in at least one E. coli KEGG pathway.
molecule.C00472,small_molecule,p-Benzoquinone,"p-Benzoquinone; Quinone; Chinone; 2,5-Cyclohexadiene-1,4-dione; 1,4-Benzoquinone",low,absent|low|medium|high,"KEGG compound: p-Benzoquinone; Quinone; Chinone; 2,5-Cyclohexadiene-1,4-dione; 1,4-Benzoquinone",,,KEGG,C00472,KEGG:C00472,false,true,sm:kegg:c00472,p-Benzoquinone,molecule.C00472,,,,,,Included because it appears in at least one E. coli KEGG pathway.
molecule.C00476,small_molecule,D-Lyxose,D-Lyxose,low,absent|low|medium|high,KEGG compound: D-Lyxose,,,KEGG,C00476,KEGG:C00476,false,true,sm:kegg:c00476,D-Lyxose,molecule.C00476,,,,,,Included because it appears in at least one E. coli KEGG pathway.
molecule.C00483,small_molecule,Tyramine,Tyramine; 2-(p-Hydroxyphenyl)ethylamine,low,absent|low|medium|high,KEGG compound: Tyramine; 2-(p-Hydroxyphenyl)ethylamine,,,KEGG,C00483,KEGG:C00483,false,true,sm:kegg:c00483,Tyramine,molecule.C00483,,,,,,Included because it appears in at least one E. coli KEGG pathway.
molecule.C00486,small_molecule,Bilirubin,Bilirubin,low,absent|low|medium|high,KEGG compound: Bilirubin,,,KEGG,C00486,KEGG:C00486,false,true,sm:kegg:c00486,Bilirubin,molecule.C00486,,,,,,Included because it appears in at least one E. coli KEGG pathway.
molecule.C00487,small_molecule,Carnitine,Carnitine; gamma-Trimethyl-hydroxybutyrobetaine; 3-Hydroxy-4-trimethylammoniobutanoate,low,absent|low|medium|high,KEGG compound: Carnitine; gamma-Trimethyl-hydroxybutyrobetaine; 3-Hydroxy-4-trimethylammoniobutanoate,,,KEGG,C00487,KEGG:C00487,false,true,sm:kegg:c00487,Carnitine,molecule.C00487,,,,,,Included because it appears in at least one E. coli KEGG pathway.
molecule.C00488,small_molecule,Formamide,Formamide; Methanamide,low,absent|low|medium|high,KEGG compound: Formamide; Methanamide,,,KEGG,C00488,KEGG:C00488,false,true,sm:kegg:c00488,Formamide,molecule.C00488,,,,,,Included because it appears in at least one E. coli KEGG pathway.
molecule.C00490,small_molecule,Itaconate,Itaconate; Itaconic acid; Methylenesuccinic acid,low,absent|low|medium|high,KEGG compound: Itaconate; Itaconic acid; Methylenesuccinic acid,,,KEGG,C00490,KEGG:C00490,false,true,sm:kegg:c00490,Itaconate,molecule.C00490,,,,,,Included because it appears in at least one E. coli KEGG pathway.
molecule.C00492,small_molecule,Raffinose,Raffinose; Melitose; Melitriose; Gossypose; 6G-alpha-D-galactosylsucrose,low,absent|low|medium|high,KEGG compound: Raffinose; Melitose; Melitriose; Gossypose; 6G-alpha-D-galactosylsucrose,,,KEGG,C00492,KEGG:C00492,false,true,sm:kegg:c00492,Raffinose,molecule.C00492,,,,,,Included because it appears in at least one E. coli KEGG pathway.
molecule.C00506,small_molecule,L-Cysteate,L-Cysteate; L-Cysteic acid; 3-Sulfoalanine; 2-Amino-3-sulfopropionic acid,low,absent|low|medium|high,KEGG compound: L-Cysteate; L-Cysteic acid; 3-Sulfoalanine; 2-Amino-3-sulfopropionic acid,,,KEGG,C00506,KEGG:C00506,false,true,sm:kegg:c00506,L-Cysteate,molecule.C00506,,,,,,Included because it appears in at least one E. coli KEGG pathway.
molecule.C00509,small_molecule,Naringenin,"Naringenin; 4',5,7-Trihydroxyflavanone; (2S)-Naringenin; (-)-(2S)-Naringenin",low,absent|low|medium|high,"KEGG compound: Naringenin; 4',5,7-Trihydroxyflavanone; (2S)-Naringenin; (-)-(2S)-Naringenin",,,KEGG,C00509,KEGG:C00509,false,true,sm:kegg:c00509,Naringenin,molecule.C00509,,,,,,Included because it appears in at least one E. coli KEGG pathway.
molecule.C00511,small_molecule,Acrylic acid,Acrylic acid; Propenoate; Acrylate; 2-Propenoic acid; Vinylformic acid,low,absent|low|medium|high,KEGG compound: Acrylic acid; Propenoate; Acrylate; 2-Propenoic acid; Vinylformic acid,,,KEGG,C00511,KEGG:C00511,false,true,sm:kegg:c00511,Acrylic acid,molecule.C00511,,,,,,Included because it appears in at least one E. coli KEGG pathway.
molecule.C00515,small_molecule,D-Ornithine,D-Ornithine,low,absent|low|medium|high,KEGG compound: D-Ornithine,,,KEGG,C00515,KEGG:C00515,false,true,sm:kegg:c00515,D-Ornithine,molecule.C00515,,,,,,Included because it appears in at least one E. coli KEGG pathway.
molecule.C00517,small_molecule,Hexadecanal,Hexadecanal; Palmitaldehyde,low,absent|low|medium|high,KEGG compound: Hexadecanal; Palmitaldehyde,,,KEGG,C00517,KEGG:C00517,false,true,sm:kegg:c00517,Hexadecanal,molecule.C00517,,,,,,Included because it appears in at least one E. coli KEGG pathway.
molecule.C00519,small_molecule,Hypotaurine,Hypotaurine; 2-Aminoethanesulfinic acid,low,absent|low|medium|high,KEGG compound: Hypotaurine; 2-Aminoethanesulfinic acid,,,KEGG,C00519,KEGG:C00519,false,true,sm:kegg:c00519,Hypotaurine,molecule.C00519,,,,,,Included because it appears in at least one E. coli KEGG pathway.
molecule.C00530,small_molecule,Hydroquinone,"Hydroquinone; p-Benzenediol; 1,4-Benzenediol; 1,4-Dihydroxybenzene; Benzene-1,4-diol; Quinol; 4-Hydroxyphenol",low,absent|low|medium|high,"KEGG compound: Hydroquinone; p-Benzenediol; 1,4-Benzenediol; 1,4-Dihydroxybenzene; Benzene-1,4-diol; Quinol; 4-Hydroxyphenol",,,KEGG,C00530,KEGG:C00530,false,true,sm:kegg:c00530,Hydroquinone,molecule.C00530,,,,,,Included because it appears in at least one E. coli KEGG pathway.
molecule.C00532,small_molecule,L-Arabitol,L-Arabitol; L-Arabinol; L-Arabinitol; L-Lyxitol,low,absent|low|medium|high,KEGG compound: L-Arabitol; L-Arabinol; L-Arabinitol; L-Lyxitol,,,KEGG,C00532,KEGG:C00532,false,true,sm:kegg:c00532,L-Arabitol,molecule.C00532,,,,,,Included because it appears in at least one E. coli KEGG pathway.
molecule.C00533,small_molecule,Nitric oxide,Nitric oxide; NO; Nitrogen monoxide,low,absent|low|medium|high,KEGG compound: Nitric oxide; NO; Nitrogen monoxide,,,KEGG,C00533,KEGG:C00533,false,true,sm:kegg:c00533,Nitric oxide,molecule.C00533,,,,,,Included because it appears in at least one E. coli KEGG pathway.
molecule.C00535,small_molecule,Testosterone,Testosterone; 17beta-Hydroxy-4-androsten-3-one,low,absent|low|medium|high,KEGG compound: Testosterone; 17beta-Hydroxy-4-androsten-3-one,,,KEGG,C00535,KEGG:C00535,false,true,sm:kegg:c00535,Testosterone,molecule.C00535,,,,,,Included because it appears in at least one E. coli KEGG pathway.
molecule.C00543,small_molecule,Dimethylamine,Dimethylamine; (CH3)2NH,low,absent|low|medium|high,KEGG compound: Dimethylamine; (CH3)2NH,,,KEGG,C00543,KEGG:C00543,false,true,sm:kegg:c00543,Dimethylamine,molecule.C00543,,,,,,Included because it appears in at least one E. coli KEGG pathway.
molecule.C00547,small_molecule,L-Noradrenaline,"L-Noradrenaline; Noradrenaline; Norepinephrine; Arterenol; 4-[(1R)-2-Amino-1-hydroxyethyl]-1,2-benzenediol",low,absent|low|medium|high,"KEGG compound: L-Noradrenaline; Noradrenaline; Norepinephrine; Arterenol; 4-[(1R)-2-Amino-1-hydroxyethyl]-1,2-benzenediol",,,KEGG,C00547,KEGG:C00547,false,true,sm:kegg:c00547,L-Noradrenaline,molecule.C00547,,,,,,Included because it appears in at least one E. coli KEGG pathway.
molecule.C00550,small_molecule,Sphingomyelin,Sphingomyelin,low,absent|low|medium|high,KEGG compound: Sphingomyelin,,,KEGG,C00550,KEGG:C00550,false,true,sm:kegg:c00550,Sphingomyelin,molecule.C00550,,,,,,Included because it appears in at least one E. coli KEGG pathway.
molecule.C00556,small_molecule,Benzyl alcohol,Benzyl alcohol; alpha-Hydroxytoluene; Benzenemethanol; Phenylmethanol; Phenylcarbinol; Hydroxymethylbenzene,low,absent|low|medium|high,KEGG compound: Benzyl alcohol; alpha-Hydroxytoluene; Benzenemethanol; Phenylmethanol; Phenylcarbinol; Hydroxymethylbenzene,,,KEGG,C00556,KEGG:C00556,false,true,sm:kegg:c00556,Benzyl alcohol,molecule.C00556,,,,,,Included because it appears in at least one E. coli KEGG pathway.
molecule.C00561,small_molecule,Mandelonitrile,Mandelonitrile|Benzaldehyde cyanohydrin|(R)-Mandelonitrile|mandelonitrile,low,absent|low|medium|high,KEGG compound: Mandelonitrile; Benzaldehyde cyanohydrin; (R)-Mandelonitrile,,,KEGG,C00561,KEGG:C00561|EcoCyc:MANDELONITRILE|PUBCHEM:10758|CHEBI:16910|canonicalized_from:molecule.ecocyc.MANDELONITRILE,false,true,sm:kegg:c00561,Mandelonitrile,molecule.C00561,,,,,,Included because it appears in at least one E. coli KEGG pathway. | molecule.ecocyc.MANDELONITRILE: EcoCyc:MANDELONITRILE
molecule.C00571,small_molecule,Cyclohexylamine,Cyclohexylamine; Cyclohexanamine,low,absent|low|medium|high,KEGG compound: Cyclohexylamine; Cyclohexanamine,,,KEGG,C00571,KEGG:C00571,false,true,sm:kegg:c00571,Cyclohexylamine,molecule.C00571,,,,,,Included because it appears in at least one E. coli KEGG pathway.
molecule.C00580,small_molecule,Dimethyl sulfide,Dimethyl sulfide; Methyl sulfide; Methyl thioether; DMS,low,absent|low|medium|high,KEGG compound: Dimethyl sulfide; Methyl sulfide; Methyl thioether; DMS,,,KEGG,C00580,KEGG:C00580,false,true,sm:kegg:c00580,Dimethyl sulfide,molecule.C00580,,,,,,Included because it appears in at least one E. coli KEGG pathway.
molecule.C00583,small_molecule,"Propane-1,2-diol","Propane-1,2-diol; 1,2-Propanediol; Propylene glycol",low,absent|low|medium|high,"KEGG compound: Propane-1,2-diol; 1,2-Propanediol; Propylene glycol",,,KEGG,C00583,KEGG:C00583,false,true,sm:kegg:c00583,"Propane-1,2-diol",molecule.C00583,,,,,,Included because it appears in at least one E. coli KEGG pathway.
molecule.C00587,small_molecule,3-Hydroxybenzoate,3-Hydroxybenzoate; 3-Hydroxybenzoic acid; m-Hydroxybenzoic acid,low,absent|low|medium|high,KEGG compound: 3-Hydroxybenzoate; 3-Hydroxybenzoic acid; m-Hydroxybenzoic acid,,,KEGG,C00587,KEGG:C00587,false,true,sm:kegg:c00587,3-Hydroxybenzoate,molecule.C00587,,,,,,Included because it appears in at least one E. coli KEGG pathway.
molecule.C00590,small_molecule,Coniferyl alcohol,Coniferyl alcohol; Coniferol; 4-(3-Hydroxy-1-propenyl)-2-methoxyphenol; trans-Coniferyl alcohol,low,absent|low|medium|high,KEGG compound: Coniferyl alcohol; Coniferol; 4-(3-Hydroxy-1-propenyl)-2-methoxyphenol; trans-Coniferyl alcohol,,,KEGG,C00590,KEGG:C00590,false,true,sm:kegg:c00590,Coniferyl alcohol,molecule.C00590,,,,,,Included because it appears in at least one E. coli KEGG pathway.
molecule.C00599,small_molecule,Cholest-4-en-3-one,Cholest-4-en-3-one; Cholestenone; 4-Cholesten-3-one,low,absent|low|medium|high,KEGG compound: Cholest-4-en-3-one; Cholestenone; 4-Cholesten-3-one,,,KEGG,C00599,KEGG:C00599,false,true,sm:kegg:c00599,Cholest-4-en-3-one,molecule.C00599,,,,,,Included because it appears in at least one E. coli KEGG pathway.
molecule.C00633,small_molecule,4-Hydroxybenzaldehyde,4-Hydroxybenzaldehyde; p-Hydroxybenzaldehyde,low,absent|low|medium|high,KEGG compound: 4-Hydroxybenzaldehyde; p-Hydroxybenzaldehyde,,,KEGG,C00633,KEGG:C00633,false,true,sm:kegg:c00633,4-Hydroxybenzaldehyde,molecule.C00633,,,,,,Included because it appears in at least one E. coli KEGG pathway.
molecule.C00642,small_molecule,4-Hydroxyphenylacetate,4-Hydroxyphenylacetate; 4-Hydroxyphenylacetic acid,low,absent|low|medium|high,KEGG compound: 4-Hydroxyphenylacetate; 4-Hydroxyphenylacetic acid,,,KEGG,C00642,KEGG:C00642,false,true,sm:kegg:c00642,4-Hydroxyphenylacetate,molecule.C00642,,,,,,Included because it appears in at least one E. coli KEGG pathway.
molecule.C00651,small_molecule,4-Methylene-L-glutamate,4-Methylene-L-glutamate,low,absent|low|medium|high,KEGG compound: 4-Methylene-L-glutamate,,,KEGG,C00651,KEGG:C00651,false,true,sm:kegg:c00651,4-Methylene-L-glutamate,molecule.C00651,,,,,,Included because it appears in at least one E. coli KEGG pathway.
molecule.C00674,small_molecule,"5alpha-Androstane-3,17-dione","5alpha-Androstane-3,17-dione; Androstanedione",low,absent|low|medium|high,"KEGG compound: 5alpha-Androstane-3,17-dione; Androstanedione",,,KEGG,C00674,KEGG:C00674,false,true,sm:kegg:c00674,"5alpha-Androstane-3,17-dione",molecule.C00674,,,,,,Included because it appears in at least one E. coli KEGG pathway.
molecule.C00691,small_molecule,"2,4,6/3,5-Pentahydroxycyclohexanone","2,4,6/3,5-Pentahydroxycyclohexanone; scyllo-Inosose; 2-Inosose",low,absent|low|medium|high,"KEGG compound: 2,4,6/3,5-Pentahydroxycyclohexanone; scyllo-Inosose; 2-Inosose",,,KEGG,C00691,KEGG:C00691,false,true,sm:kegg:c00691,"2,4,6/3,5-Pentahydroxycyclohexanone",molecule.C00691,,,,,,Included because it appears in at least one E. coli KEGG pathway.
molecule.C00695,small_molecule,Cholic acid,"Cholic acid; Cholate; 3alpha,7alpha,12alpha-Trihydroxy-5beta-cholanate; 3alpha,7alpha,12alpha-Trihydroxy-5beta-cholanic acid",low,absent|low|medium|high,"KEGG compound: Cholic acid; Cholate; 3alpha,7alpha,12alpha-Trihydroxy-5beta-cholanate; 3alpha,7alpha,12alpha-Trihydroxy-5beta-cholanic acid",,,KEGG,C00695,KEGG:C00695,false,true,sm:kegg:c00695,Cholic acid,molecule.C00695,,,,,,Included because it appears in at least one E. coli KEGG pathway.
molecule.C00697,small_molecule,Nitrogen,Nitrogen; N2,low,absent|low|medium|high,KEGG compound: Nitrogen; N2,,,KEGG,C00697,KEGG:C00697,false,true,sm:kegg:c00697,Nitrogen,molecule.C00697,,,,,,Included because it appears in at least one E. coli KEGG pathway.
molecule.C00714,small_molecule,Pectin,"Pectin; Poly(1,4-alpha-D-galacturonide)",low,absent|low|medium|high,"KEGG compound: Pectin; Poly(1,4-alpha-D-galacturonide)",,,KEGG,C00714,KEGG:C00714,false,true,sm:kegg:c00714,Pectin,molecule.C00714,,,,,,Included because it appears in at least one E. coli KEGG pathway.
molecule.C00718,small_molecule,Amylose,"Amylose; Amylose chain; (1,4-alpha-D-Glucosyl)n; (1,4-alpha-D-Glucosyl)n+1; (1,4-alpha-D-Glucosyl)n-1; 4-{(1,4)-alpha-D-Glucosyl}(n-1)-D-glucose; 1,4-alpha-D-Glucan",low,absent|low|medium|high,"KEGG compound: Amylose; Amylose chain; (1,4-alpha-D-Glucosyl)n; (1,4-alpha-D-Glucosyl)n+1; (1,4-alpha-D-Glucosyl)n-1; 4-{(1,4)-alpha-D-Glucosyl}(n-1)-D-glucose; 1,4-alpha-D-Glucan",,,KEGG,C00718,KEGG:C00718,false,true,sm:kegg:c00718,Amylose,molecule.C00718,,,,,,Included because it appears in at least one E. coli KEGG pathway.
molecule.C00719,small_molecule,Betaine,"Betaine; Trimethylaminoacetate; Glycine betaine; N,N,N-Trimethylglycine; Trimethylammonioacetate",low,absent|low|medium|high,"KEGG compound: Betaine; Trimethylaminoacetate; Glycine betaine; N,N,N-Trimethylglycine; Trimethylammonioacetate",,,KEGG,C00719,KEGG:C00719,false,true,sm:kegg:c00719,Betaine,molecule.C00719,,,,,,Included because it appears in at least one E. coli KEGG pathway.
molecule.C00721,small_molecule,Dextrin,Dextrin,low,absent|low|medium|high,KEGG compound: Dextrin,,,KEGG,C00721,KEGG:C00721,false,true,sm:kegg:c00721,Dextrin,molecule.C00721,,,,,,Included because it appears in at least one E. coli KEGG pathway.
molecule.C00726,small_molecule,Nitrile,Nitrile; R-CN,low,absent|low|medium|high,KEGG compound: Nitrile; R-CN,,,KEGG,C00726,KEGG:C00726,false,true,sm:kegg:c00726,Nitrile,molecule.C00726,,,,,,Included because it appears in at least one E. coli KEGG pathway.
molecule.C00734,small_molecule,Chitosan,"Chitosan; beta-1,4-Poly-D-glucosamine",low,absent|low|medium|high,"KEGG compound: Chitosan; beta-1,4-Poly-D-glucosamine",,,KEGG,C00734,KEGG:C00734,false,true,sm:kegg:c00734,Chitosan,molecule.C00734,,,,,,Included because it appears in at least one E. coli KEGG pathway.
molecule.C00739,small_molecule,D-Lysine,"D-Lysine; D-2,6-Diaminohexanoic acid",low,absent|low|medium|high,"KEGG compound: D-Lysine; D-2,6-Diaminohexanoic acid",,,KEGG,C00739,KEGG:C00739,false,true,sm:kegg:c00739,D-Lysine,molecule.C00739,,,,,,Included because it appears in at least one E. coli KEGG pathway.
molecule.C00740,small_molecule,D-Serine,D-Serine,low,absent|low|medium|high,KEGG compound: D-Serine,,,KEGG,C00740,KEGG:C00740,false,true,sm:kegg:c00740,D-Serine,molecule.C00740,,,,,,Included because it appears in at least one E. coli KEGG pathway.
molecule.C00741,small_molecule,Diacetyl,"Diacetyl; Biacetyl; Dimethylglyoxal; 2,3-Butanedione",low,absent|low|medium|high,"KEGG compound: Diacetyl; Biacetyl; Dimethylglyoxal; 2,3-Butanedione",,,KEGG,C00741,KEGG:C00741,false,true,sm:kegg:c00741,Diacetyl,molecule.C00741,,,,,,Included because it appears in at least one E. coli KEGG pathway.
molecule.C00745,small_molecule,Nicotine,Nicotine; (S)-3-(1-Methylpyrrolidin-2-yl)pyridine; (S)-Nicotine; 3-[(S)-1-Methylpyrrolidin-2-yl]pyridine,low,absent|low|medium|high,KEGG compound: Nicotine; (S)-3-(1-Methylpyrrolidin-2-yl)pyridine; (S)-Nicotine; 3-[(S)-1-Methylpyrrolidin-2-yl]pyridine,,,KEGG,C00745,KEGG:C00745,false,true,sm:kegg:c00745,Nicotine,molecule.C00745,,,,,,Included because it appears in at least one E. coli KEGG pathway.
molecule.C00755,small_molecule,4-Hydroxy-3-methoxy-benzaldehyde,4-Hydroxy-3-methoxy-benzaldehyde; Vanillin; Vanillaldehyde; 4-Hydroxy-3-methoxybenzaldehyde,low,absent|low|medium|high,KEGG compound: 4-Hydroxy-3-methoxy-benzaldehyde; Vanillin; Vanillaldehyde; 4-Hydroxy-3-methoxybenzaldehyde,,,KEGG,C00755,KEGG:C00755,false,true,sm:kegg:c00755,4-Hydroxy-3-methoxy-benzaldehyde,molecule.C00755,,,,,,Included because it appears in at least one E. coli KEGG pathway.
